"(-0.08, 0.1701, -0.03, 0.33, -0.0799)","(array([3.6219, 0.4601, 0.25  ]), array([0.    , 0.    , 0.1544, 0.988 ]))"
"(-0.08, 0.17, -0.39, 0.33, -0.08)","(array([ 3.6648, -0.2105,  0.25  ]), array([ 0.    ,  0.    , -0.0251,  0.9997]))"
"(-0.08, 0.17, -0.03, 0.33, -0.08)","(array([3.6218, 0.4603, 0.25  ]), array([0.    , 0.    , 0.1545, 0.988 ]))"
"(0.31, 0.17, -0.03, 0.33, -0.08)","(array([3.5312, 0.6201, 0.25  ]), array([0.    , 0.    , 0.3429, 0.9394]))"
"(0.31, 0.17, -0.03, 0.33, -0.35)","(array([ 3.5827, -0.2413,  0.25  ]), array([0.    , 0.    , 0.2133, 0.977 ]))"
"(0.31, 0.17, 0.07, 0.33, -0.35)","(array([ 3.5606, -0.059 ,  0.25  ]), array([0.    , 0.    , 0.2619, 0.9651]))"
"(0.31, 0.17, 0.07, 0.33, -0.46)","(array([ 3.5349, -0.4068,  0.25  ]), array([0.    , 0.    , 0.2085, 0.978 ]))"
"(0.48, 0.17, 0.07, 0.33, -0.46)","(array([ 3.4952, -0.3368,  0.25  ]), array([0.    , 0.    , 0.2907, 0.9568]))"
"(0.48, 0.17, 0.07, -0.02, -0.46)","(array([ 3.5439, -0.7341,  0.25  ]), array([0.    , 0.    , 0.1197, 0.9928]))"
"(0.48, 0.17, 0.07, 0.15, -0.46)","(array([ 3.5376, -0.539 ,  0.25  ]), array([0.    , 0.    , 0.2035, 0.9791]))"
"(0.48, 0.17, 0.2, 0.15, -0.46)","(array([ 3.5248, -0.3011,  0.25  ]), array([0.    , 0.    , 0.2667, 0.9638]))"
"(0.4801, -0.33, 0.2, 0.15, -0.46)","(array([ 3.2255, -1.5019,  0.25  ]), array([0.    , 0.    , 0.0201, 0.9998]))"
"(0.4811, -0.3374, 0.2017, 0.1515, -0.4581)","(array([ 3.2238, -1.5035,  0.25  ]), array([0.    , 0.    , 0.0199, 0.9998]))"
"(-0.17, -0.34, 0.2, 0.15, -0.46)","(array([ 3.1282, -1.8154,  0.25  ]), array([ 0.    ,  0.    , -0.3051,  0.9523]))"
"(-0.17, -0.34, 0.2, 0.15, -0.12)","(array([ 3.5767, -0.7971,  0.25  ]), array([ 0.    ,  0.    , -0.1396,  0.9902]))"
"(0.15, -0.34, 0.2, 0.15, -0.12)","(array([ 3.5933, -0.6465,  0.25  ]), array([0.    , 0.    , 0.02  , 0.9998]))"
"(0.15, -0.34, 0.2, -0.35, -0.12)","(array([ 3.4185, -1.2037,  0.25  ]), array([ 0.    ,  0.    , -0.2279,  0.9737]))"
"(0.15, -0.3, 0.2, -0.35, -0.12)","(array([ 3.4612, -1.1101,  0.25  ]), array([ 0.    ,  0.    , -0.2085,  0.978 ]))"
"(0.15, 0.09, 0.2, -0.3499, -0.12)","(array([ 3.673 , -0.1319,  0.25  ]), array([ 0.    ,  0.    , -0.0149,  0.9999]))"
"(0.17, 0.09, 0.2, -0.35, -0.12)","(array([ 3.6731, -0.1229,  0.25  ]), array([ 0.   ,  0.   , -0.005,  1.   ]))"
"(0.49, 0.09, 0.2, -0.35, -0.12)","(array([3.6489, 0.0266, 0.25  ]), array([0.    , 0.    , 0.1544, 0.988 ]))"
"(0.49, 0.09, -0.23, -0.35, -0.12)","(array([ 3.536 , -0.7559,  0.25  ]), array([ 0.    ,  0.    , -0.06  ,  0.9982]))"
"(0.49, 0.09, -0.23, -0.35, 0.21)","(array([3.6111, 0.3057, 0.25  ]), array([0.    , 0.    , 0.1048, 0.9945]))"
"(-0.34, 0.0901, -0.2299, -0.35, 0.2101)","(array([ 3.5371, -0.0699,  0.25  ]), array([ 0.    ,  0.    , -0.305 ,  0.9524]))"
"(-0.34, 0.09, -0.23, -0.11, 0.21)","(array([3.62  , 0.1976, 0.25  ]), array([ 0.    ,  0.    , -0.1888,  0.982 ]))"
"(-0.34, -0.16, -0.23, -0.11, 0.21)","(array([ 3.5533, -0.432 ,  0.25  ]), array([ 0.    ,  0.    , -0.3098,  0.9508]))"
"(0.4299, -0.1601, -0.2301, -0.1101, 0.2099)","(array([ 3.6361, -0.0857,  0.25  ]), array([0.    , 0.    , 0.0698, 0.9976]))"
"(0.43, -0.35, -0.23, -0.11, 0.21)","(array([ 3.5463, -0.5631,  0.25  ]), array([ 0.    ,  0.    , -0.0249,  0.9997]))"
"(0.43, -0.39, -0.23, -0.11, 0.21)","(array([ 3.5158, -0.6613,  0.25  ]), array([ 0.   ,  0.   , -0.045,  0.999]))"
"(0.4302, 0.3701, -0.2299, -0.1099, 0.2101)","(array([3.403 , 1.2396, 0.25  ]), array([0.    , 0.    , 0.3291, 0.9443]))"
"(0.43, 0.37, -0.23, -0.04, 0.21)","(array([3.3689, 1.3116, 0.25  ]), array([0.    , 0.    , 0.3616, 0.9323]))"
"(0.43, 0.37, -0.49, -0.04, 0.21)","(array([3.511 , 0.8502, 0.25  ]), array([0.    , 0.    , 0.2377, 0.9713]))"
"(0.4301, 0.37, -0.49, -0.0399, -0.2)","(array([ 3.5911, -0.4649,  0.25  ]), array([0.    , 0.    , 0.0352, 0.9994]))"
"(0.27, 0.37, -0.49, -0.04, -0.2)","(array([ 3.5911, -0.5414,  0.25  ]), array([ 0.   ,  0.   , -0.045,  0.999]))"
"(0.27, 0.37, -0.49, -0.5, -0.2)","(array([ 3.3413, -1.0141,  0.25  ]), array([ 0.    ,  0.    , -0.2715,  0.9624]))"
"(-0.1, 0.37, -0.49, -0.5, -0.2)","(array([ 3.2254, -1.1451,  0.25  ]), array([ 0.    ,  0.    , -0.444 ,  0.8961]))"
"(-0.1, -0.02, -0.49, -0.5, -0.2)","(array([ 2.6825, -1.8844,  0.25  ]), array([ 0.    ,  0.    , -0.6092,  0.793 ]))"
"(-0.0999, -0.0199, -0.4899, -0.4999, 0.35)","(array([ 3.3294, -0.4057,  0.25  ]), array([ 0.    ,  0.    , -0.3707,  0.9288]))"
"(-0.1, -0.02, -0.49, -0.45, 0.35)","(array([ 3.3663, -0.3604,  0.25  ]), array([ 0.    ,  0.    , -0.3476,  0.9376]))"
"(-0.1, -0.02, -0.3, -0.45, 0.35)","(array([ 3.4942, -0.0356,  0.25  ]), array([ 0.    ,  0.    , -0.2571,  0.9664]))"
"(-0.0999, -0.02, -0.3, 0.17, 0.35)","(array([3.6052, 0.6787, 0.25  ]), array([0.    , 0.    , 0.0501, 0.9987]))"
"(-0.1, -0.02, -0.3, 0.27, 0.35)","(array([3.5811, 0.7943, 0.25  ]), array([0.    , 0.    , 0.0998, 0.995 ]))"
"(0.12, -0.02, -0.3, 0.27, 0.35)","(array([3.5482, 0.8934, 0.25  ]), array([0.    , 0.    , 0.2085, 0.978 ]))"
"(0.12, -0.0201, -0.3001, -0.4701, 0.3499)","(array([3.5258, 0.0381, 0.25  ]), array([ 0.    ,  0.    , -0.1594,  0.9872]))"
"(0.12, -0.02, -0.3, -0.42, 0.35)","(array([3.5473, 0.0937, 0.25  ]), array([ 0.    ,  0.    , -0.1346,  0.9909]))"
"(0.12, -0.02, 0.15, -0.42, 0.35)","(array([3.5311, 0.9241, 0.25  ]), array([0.    , 0.    , 0.0899, 0.9959]))"
"(0.12, 0.11, 0.15, -0.42, 0.35)","(array([3.4221, 1.2392, 0.25  ]), array([0.    , 0.    , 0.1543, 0.988 ]))"
"(0.1199, 0.11, 0.15, 0.4, 0.35)","(array([2.857 , 1.9925, 0.25  ]), array([0.    , 0.    , 0.5352, 0.8447]))"
"(0.12, 0.11, 0.15, 0.4, 0.2)","(array([3.1263, 1.6018, 0.25  ]), array([0.    , 0.    , 0.4707, 0.8823]))"
"(0.12, 0.11, 0.15, 0.4, 0.06)","(array([3.3231, 1.2039, 0.25  ]), array([0.    , 0.    , 0.4078, 0.9131]))"
"(0.12, 0.11, 0.15, 0.4, -0.06)","(array([3.4461, 0.8437, 0.25  ]), array([0.    , 0.    , 0.3523, 0.9359]))"
"(0.12, 0.11, -0.38, 0.4, -0.06)","(array([ 3.651 , -0.1025,  0.25  ]), array([0.    , 0.    , 0.095 , 0.9955]))"
"(0.12, -0.04, -0.38, 0.4, -0.06)","(array([ 3.6133, -0.4838,  0.25  ]), array([0.    , 0.    , 0.0201, 0.9998]))"
"(0.12, -0.19, -0.38, 0.4, -0.06)","(array([ 3.5191, -0.8551,  0.25  ]), array([ 0.    ,  0.    , -0.0549,  0.9985]))"
"(0.12, -0.19, -0.38, 0.36, -0.06)","(array([ 3.5094, -0.9016,  0.25  ]), array([ 0.    ,  0.    , -0.0749,  0.9972]))"
"(0.1199, 0.3799, -0.3801, 0.3599, -0.06)","(array([3.5915, 0.536 , 0.25  ]), array([0.    , 0.    , 0.2083, 0.9781]))"
"(0.39, 0.38, -0.38, 0.36, -0.06)","(array([3.5228, 0.6447, 0.25  ]), array([0.    , 0.    , 0.3382, 0.9411]))"
"(-0.22, 0.38, -0.38, 0.36, -0.06)","(array([3.6328, 0.3811, 0.25  ]), array([0.    , 0.    , 0.0399, 0.9992]))"
"(0.12, 0.38, -0.38, 0.36, -0.06)","(array([3.5913, 0.5368, 0.25  ]), array([0.    , 0.    , 0.2085, 0.978 ]))"
"(0.12, -0.2799, -0.3799, 0.3601, -0.0599)","(array([ 3.4226, -1.1145,  0.25  ]), array([ 0.    ,  0.    , -0.1196,  0.9928]))"
"(0.12, -0.28, -0.38, 0.36, 0.12)","(array([ 3.573 , -0.5536,  0.25  ]), array([ 0.    ,  0.    , -0.03  ,  0.9995]))"
"(0.12, -0.33, -0.38, 0.36, 0.12)","(array([ 3.538 , -0.6768,  0.25  ]), array([ 0.    ,  0.    , -0.055 ,  0.9985]))"
"(0.12, -0.33, -0.38, 0.36, 0.36)","(array([3.6085, 0.0918, 0.25  ]), array([0.    , 0.    , 0.065 , 0.9979]))"
"(0.12, -0.45, -0.38, 0.36, 0.36)","(array([ 3.5712, -0.2133,  0.25  ]), array([0.   , 0.   , 0.005, 1.   ]))"
"(0.1202, -0.4497, -0.3797, 0.3603, -0.3797)","(array([ 2.5962, -2.3032,  0.25  ]), array([ 0.    ,  0.    , -0.3565,  0.9343]))"
"(0.1201, -0.4499, 0.4801, 0.3601, -0.3799)","(array([ 3.3731, -0.966 ,  0.25  ]), array([0.    , 0.    , 0.0652, 0.9979]))"
"(-0.15, -0.45, 0.48, 0.36, -0.38)","(array([ 3.3736, -1.095 ,  0.25  ]), array([ 0.    ,  0.    , -0.07  ,  0.9975]))"
"(-0.15, -0.4502, 0.4798, 0.3599, 0.3798)","(array([3.3065, 1.263 , 0.25  ]), array([0.    , 0.    , 0.305 , 0.9524]))"
"(0.48, -0.45, 0.48, 0.36, 0.38)","(array([3.0673, 1.4364, 0.25  ]), array([0.    , 0.    , 0.5852, 0.8109]))"
"(0.4799, 0.1499, 0.4799, 0.3599, 0.38)","(array([2.0529, 2.3723, 0.25  ]), array([0.    , 0.    , 0.7985, 0.602 ]))"
"(0.48, -0.03, 0.48, 0.36, 0.38)","(array([2.4135, 2.1584, 0.25  ]), array([0.    , 0.    , 0.7413, 0.6711]))"
"(0.48, -0.03, 0.48, 0.04, 0.38)","(array([2.7572, 2.0314, 0.25  ]), array([0.    , 0.    , 0.6249, 0.7807]))"
"(0.48, -0.4, 0.48, 0.04, 0.38)","(array([3.2807, 1.2932, 0.25  ]), array([0.    , 0.    , 0.4706, 0.8823]))"
"(0.4801, -0.4, 0.48, 0.04, -0.2901)","(array([ 3.4583, -0.7823,  0.25  ]), array([0.    , 0.    , 0.1548, 0.988 ]))"
"(0.48, -0.4, 0.48, 0.04, -0.49)","(array([ 3.2414, -1.3778,  0.25  ]), array([0.    , 0.    , 0.055 , 0.9985]))"
"(0.48, -0.4, 0.48, 0.04, -0.25)","(array([ 3.4871, -0.6596,  0.25  ]), array([0.    , 0.    , 0.1742, 0.9847]))"
"(0.4799, -0.4001, -0.2901, 0.0399, -0.25)","(array([ 2.9276, -1.9309,  0.25  ]), array([ 0.    ,  0.    , -0.2087,  0.978 ]))"
"(0.48, -0.4, -0.29, 0.04, -0.06)","(array([ 3.247 , -1.4156,  0.25  ]), array([ 0.    ,  0.    , -0.1147,  0.9934]))"
"(0.42, -0.4, -0.29, 0.04, -0.06)","(array([ 3.2399, -1.4431,  0.25  ]), array([ 0.    ,  0.    , -0.1445,  0.9895]))"
"(0.4199, -0.4001, 0.3299, 0.0399, -0.0601)","(array([ 3.5899, -0.3656,  0.25  ]), array([0.    , 0.    , 0.1641, 0.9864]))"
"(0.42, -0.4, 0.33, 0.09, -0.06)","(array([ 3.5842, -0.3074,  0.25  ]), array([0.    , 0.    , 0.1889, 0.982 ]))"
"(0.4201, -0.4, -0.2, 0.09, -0.06)","(array([ 3.3557, -1.2504,  0.25  ]), array([ 0.    ,  0.    , -0.0748,  0.9972]))"
"(0.38, -0.4, -0.2, 0.09, -0.06)","(array([ 3.3526, -1.2694,  0.25  ]), array([ 0.    ,  0.    , -0.0949,  0.9955]))"
"(0.38, -0.4, -0.0, 0.09, -0.06)","(array([ 3.5013, -0.9294,  0.25  ]), array([0.   , 0.   , 0.005, 1.   ]))"
"(0.38, -0.4, -0.0, 0.09, 0.12)","(array([ 3.6174, -0.3568,  0.25  ]), array([0.    , 0.    , 0.0949, 0.9955]))"
"(0.38, -0.4, 0.0, 0.4, 0.12)","(array([ 3.5771e+00, -1.0000e-04,  2.5000e-01]), array([0.    , 0.    , 0.2475, 0.9689]))"
"(-0.32, -0.4, -0.0, 0.4, 0.12)","(array([ 3.6292, -0.3217,  0.25  ]), array([ 0.    ,  0.    , -0.0998,  0.995 ]))"
"(-0.32, -0.4, 0.0, -0.14, 0.12)","(array([ 3.4551, -0.9223,  0.25  ]), array([ 0.    ,  0.    , -0.3615,  0.9324]))"
"(-0.32, -0.4, 0.18, -0.14, 0.12)","(array([ 3.573 , -0.6088,  0.25  ]), array([ 0.    ,  0.    , -0.2764,  0.961 ]))"
"(-0.32, -0.4, 0.18, -0.14, -0.08)","(array([ 3.3886, -1.2295,  0.25  ]), array([ 0.    ,  0.    , -0.3709,  0.9287]))"
"(-0.32, -0.4, 0.18, -0.14, -0.04)","(array([ 3.4354, -1.1085,  0.25  ]), array([ 0.    ,  0.    , -0.3523,  0.9359]))"
"(-0.3201, 0.13, 0.18, -0.1401, -0.04)","(array([3.6606, 0.2216, 0.25  ]), array([ 0.    ,  0.    , -0.095 ,  0.9955]))"
"(-0.32, 0.13, 0.18, -0.14, -0.13)","(array([ 3.6673, -0.0729,  0.25  ]), array([ 0.    ,  0.    , -0.1395,  0.9902]))"
"(-0.32, -0.02, 0.18, -0.14, -0.13)","(array([ 3.6412, -0.458 ,  0.25  ]), array([ 0.    ,  0.    , -0.2133,  0.977 ]))"
"(-0.07, -0.02, 0.18, -0.14, -0.13)","(array([ 3.6756, -0.3448,  0.25  ]), array([ 0.    ,  0.    , -0.0899,  0.996 ]))"
"(-0.0699, -0.02, -0.34, -0.14, -0.13)","(array([ 3.354 , -1.2606,  0.25  ]), array([ 0.    ,  0.    , -0.3428,  0.9394]))"
"(-0.07, -0.02, -0.34, -0.14, -0.49)","(array([ 2.7196, -2.2251,  0.25  ]), array([ 0.    ,  0.    , -0.5055,  0.8628]))"
"(-0.07, -0.02, -0.34, 0.04, -0.49)","(array([ 2.8904, -2.0983,  0.25  ]), array([ 0.    ,  0.    , -0.426 ,  0.9047]))"
"(-0.07, -0.22, -0.34, 0.04, -0.49)","(array([ 2.5028, -2.4358,  0.25  ]), array([ 0.    ,  0.    , -0.5141,  0.8577]))"
"(-0.07, -0.22, -0.34, -0.47, -0.49)","(array([ 1.9274, -2.5973,  0.25  ]), array([ 0.    ,  0.    , -0.7138,  0.7004]))"
"(-0.07, 0.24, -0.34, -0.47, -0.49)","(array([ 2.837 , -1.9564,  0.25  ]), array([ 0.    ,  0.    , -0.5354,  0.8446]))"
"(0.1, 0.24, -0.34, -0.47, -0.49)","(array([ 2.9062, -1.9153,  0.25  ]), array([ 0.    ,  0.    , -0.4618,  0.887 ]))"
"(0.33, 0.24, -0.34, -0.47, -0.49)","(array([ 2.987 , -1.8421,  0.25  ]), array([ 0.    ,  0.    , -0.3569,  0.9341]))"
"(0.33, 0.24, -0.34, -0.47, -0.37)","(array([ 3.1888, -1.5177,  0.25  ]), array([ 0.    ,  0.    , -0.3003,  0.9538]))"
"(0.33, -0.08, -0.34, -0.47, -0.37)","(array([ 2.6834, -2.1269,  0.25  ]), array([ 0.    ,  0.    , -0.4485,  0.8938]))"
"(0.33, -0.08, -0.34, -0.47, -0.22)","(array([ 2.9755, -1.7598,  0.25  ]), array([ 0.    ,  0.    , -0.3802,  0.9249]))"
"(0.3301, -0.0799, -0.3399, -0.4699, 0.3701)","(array([ 3.5172, -0.0209,  0.25  ]), array([ 0.    ,  0.    , -0.0946,  0.9955]))"
"(0.38, -0.08, -0.34, -0.47, 0.37)","(array([3.5206e+00, 1.5000e-03, 2.5000e-01]), array([ 0.    ,  0.    , -0.0699,  0.9976]))"
"(0.38, -0.08, -0.18, -0.47, 0.37)","(array([3.5708, 0.2926, 0.25  ]), array([0.  , 0.  , 0.01, 1.  ]))"
"(0.38, -0.08, -0.18, -0.02, 0.37)","(array([3.5643, 0.811 , 0.25  ]), array([0.    , 0.    , 0.2328, 0.9725]))"
"(0.38, -0.08, -0.18, -0.04, 0.37)","(array([3.5695, 0.7885, 0.25  ]), array([0.    , 0.    , 0.2231, 0.9748]))"
"(0.38, -0.08, -0.37, -0.04, 0.37)","(array([3.5985, 0.4352, 0.25  ]), array([0.    , 0.    , 0.1297, 0.9916]))"
"(0.38, -0.39, -0.37, -0.04, 0.37)","(array([ 3.5313, -0.3513,  0.25  ]), array([ 0.    ,  0.    , -0.025 ,  0.9997]))"
"(0.3799, -0.3901, -0.3701, -0.0401, -0.2301)","(array([ 2.7831, -2.066 ,  0.25  ]), array([ 0.    ,  0.    , -0.3195,  0.9476]))"
"(0.38, -0.17, -0.37, -0.04, -0.23)","(array([ 3.158 , -1.6473,  0.25  ]), array([ 0.    ,  0.    , -0.2134,  0.977 ]))"
"(0.38, -0.15, -0.37, -0.04, -0.23)","(array([ 3.1874, -1.6053,  0.25  ]), array([ 0.    ,  0.    , -0.2036,  0.9791]))"
"(0.38, -0.15, -0.12, -0.04, -0.23)","(array([ 3.4343, -1.21  ,  0.25  ]), array([ 0.    ,  0.    , -0.0799,  0.9968]))"
"(0.38, -0.15, -0.12, 0.45, -0.23)","(array([ 3.5171, -0.6528,  0.25  ]), array([0.    , 0.    , 0.1642, 0.9864]))"
"(0.33, -0.15, -0.12, 0.45, -0.23)","(array([ 3.5245, -0.675 ,  0.25  ]), array([0.    , 0.    , 0.1395, 0.9902]))"
"(0.33, -0.1498, -0.1199, -0.4799, -0.2298)","(array([ 3.1296, -1.6436,  0.25  ]), array([ 0.    ,  0.    , -0.3191,  0.9477]))"
"(0.3289, -0.1426, -0.1217, -0.4815, -0.2319)","(array([ 3.1305, -1.6426,  0.25  ]), array([ 0.    ,  0.    , -0.3192,  0.9477]))"
"(0.33, -0.14, -0.12, -0.44, -0.23)","(array([ 3.178, -1.592,  0.25 ]), array([ 0.    ,  0.    , -0.2955,  0.9553]))"
"(0.3299, -0.1402, -0.1202, 0.4698, -0.2302)","(array([ 3.527 , -0.6286,  0.25  ]), array([0.    , 0.    , 0.1541, 0.9881]))"
"(-0.11, -0.14, -0.12, 0.47, -0.23)","(array([ 3.548 , -0.8334,  0.25  ]), array([ 0.    ,  0.    , -0.0649,  0.9979]))"
"(-0.1101, -0.1401, -0.1201, 0.4699, 0.1999)","(array([3.6079, 0.5594, 0.25  ]), array([0.    , 0.    , 0.1493, 0.9888]))"
"(-0.11, -0.14, -0.35, 0.47, 0.2)","(array([3.6457, 0.1362, 0.25  ]), array([0.    , 0.    , 0.035 , 0.9994]))"
"(-0.11, -0.14, -0.17, 0.47, 0.2)","(array([3.6243, 0.4686, 0.25  ]), array([0.    , 0.    , 0.1246, 0.9922]))"
"(-0.1099, -0.14, -0.17, 0.47, -0.18)","(array([ 3.5673, -0.765 ,  0.25  ]), array([ 0.    ,  0.    , -0.0648,  0.9979]))"
"(-0.11, -0.17, -0.17, 0.47, -0.18)","(array([ 3.547 , -0.8396,  0.25  ]), array([ 0.    ,  0.    , -0.0799,  0.9968]))"
"(-0.11, -0.1699, -0.1699, 0.4701, 0.4301)","(array([3.4577, 1.123 , 0.25  ]), array([0.    , 0.    , 0.2233, 0.9748]))"
"(-0.11, -0.17, -0.17, 0.47, 0.25)","(array([3.6093, 0.5542, 0.25  ]), array([0.    , 0.    , 0.1346, 0.9909]))"
"(-0.1101, -0.1701, -0.1701, -0.2001, 0.25)","(array([ 3.6066, -0.2251,  0.25  ]), array([ 0.    ,  0.    , -0.1989,  0.98  ]))"
"(-0.1101, -0.1701, 0.4499, -0.2001, 0.2499)","(array([3.5328, 0.9198, 0.25  ]), array([0.    , 0.    , 0.1096, 0.994 ]))"
"(0.36, -0.17, 0.45, -0.2, 0.25)","(array([3.4334, 1.118 , 0.25  ]), array([0.    , 0.    , 0.3382, 0.9411]))"
"(0.36, -0.17, -0.05, -0.2, 0.25)","(array([3.6559, 0.2185, 0.25  ]), array([0.    , 0.    , 0.0949, 0.9955]))"
"(0.36, -0.17, -0.11, -0.2, 0.25)","(array([3.6517, 0.1061, 0.25  ]), array([0.    , 0.    , 0.065 , 0.9979]))"
"(0.1, -0.17, -0.11, -0.2, 0.25)","(array([ 3.653 , -0.0172,  0.25  ]), array([ 0.    ,  0.    , -0.065 ,  0.9979]))"
"(0.1, -0.23, -0.11, -0.2, 0.25)","(array([ 3.6368, -0.1713,  0.25  ]), array([ 0.    ,  0.    , -0.0948,  0.9955]))"
"(0.1, -0.23, -0.11, 0.4, 0.25)","(array([3.6047, 0.5271, 0.25  ]), array([0.    , 0.    , 0.2036, 0.9791]))"
"(0.0999, 0.32, -0.11, 0.3999, 0.25)","(array([3.0484, 1.7971, 0.25  ]), array([0.    , 0.    , 0.4616, 0.8871]))"
"(-0.46, 0.32, -0.11, 0.4, 0.25)","(array([3.2153, 1.595 , 0.25  ]), array([0.    , 0.    , 0.1986, 0.9801]))"
"(-0.46, 0.32, -0.11, 0.13, 0.25)","(array([3.3748, 1.3271, 0.25  ]), array([0.    , 0.    , 0.0649, 0.9979]))"
"(0.14, 0.32, -0.11, 0.13, 0.25)","(array([3.2549, 1.5815, 0.25  ]), array([0.    , 0.    , 0.357 , 0.9341]))"
"(-0.27, 0.32, -0.11, 0.13, 0.25)","(array([3.3537, 1.415 , 0.25  ]), array([0.    , 0.    , 0.1594, 0.9872]))"
"(-0.27, 0.32, 0.38, 0.13, 0.25)","(array([2.753 , 2.1053, 0.25  ]), array([0.    , 0.    , 0.394 , 0.9191]))"
"(-0.2699, 0.3199, 0.38, 0.13, -0.3901)","(array([3.542 , 0.2759, 0.25  ]), array([0.    , 0.    , 0.0851, 0.9964]))"
"(-0.27, 0.32, 0.38, -0.14, -0.39)","(array([ 3.6027, -0.0353,  0.25  ]), array([ 0.    ,  0.    , -0.05  ,  0.9987]))"
"(-0.27, 0.3201, 0.3801, -0.1399, 0.2101)","(array([3.0604, 1.7873, 0.25  ]), array([0.    , 0.    , 0.2476, 0.9689]))"
"(-0.2701, 0.3199, -0.4602, -0.1402, 0.2099)","(array([3.5593, 0.342 , 0.25  ]), array([ 0.    ,  0.    , -0.1695,  0.9855]))"
"(-0.27, 0.3201, -0.4599, -0.14, -0.2699)","(array([ 3.3594, -1.1602,  0.25  ]), array([ 0.    ,  0.    , -0.3986,  0.9171]))"
"(-0.27, 0.3201, 0.4401, -0.1399, -0.2699)","(array([3.5502, 0.4577, 0.25  ]), array([0.    , 0.    , 0.04  , 0.9992]))"
"(-0.27, 0.32, 0.44, -0.14, -0.37)","(array([3.5801, 0.1393, 0.25  ]), array([ 0.  ,  0.  , -0.01,  1.  ]))"
"(-0.27, 0.32, 0.44, 0.23, -0.37)","(array([3.4429, 0.5498, 0.25  ]), array([0.    , 0.    , 0.1741, 0.9847]))"
"(-0.2702, 0.3197, 0.4397, 0.2297, 0.3897)","(array([2.2249, 2.5029, 0.25  ]), array([0.    , 0.    , 0.5266, 0.8501]))"
"(-0.27, 0.32, 0.44, -0.15, 0.39)","(array([2.6149, 2.2932, 0.25  ]), array([0.    , 0.    , 0.3569, 0.9341]))"
"(-0.27, 0.32, 0.24, -0.15, 0.39)","(array([2.9042, 2.0572, 0.25  ]), array([0.    , 0.    , 0.2619, 0.9651]))"
"(-0.2701, 0.3198, 0.2398, -0.1501, -0.2201)","(array([3.6288, 0.2429, 0.25  ]), array([ 0.    ,  0.    , -0.0402,  0.9992]))"
"(-0.27, 0.17, 0.24, -0.15, -0.22)","(array([ 3.6597, -0.1412,  0.25  ]), array([ 0.    ,  0.    , -0.1147,  0.9934]))"
"(-0.27, 0.24, 0.24, -0.15, -0.22)","(array([3.6524, 0.039 , 0.25  ]), array([ 0.    ,  0.    , -0.0799,  0.9968]))"
"(-0.24, 0.24, 0.24, -0.15, -0.22)","(array([3.6543, 0.0532, 0.25  ]), array([ 0.    ,  0.    , -0.065 ,  0.9979]))"
"(-0.2399, -0.3799, 0.2401, -0.1499, -0.2199)","(array([ 3.2965, -1.4807,  0.25  ]), array([ 0.    ,  0.    , -0.3661,  0.9306]))"
"(-0.24, -0.38, 0.24, -0.15, -0.32)","(array([ 3.1338, -1.7643,  0.25  ]), array([ 0.    ,  0.    , -0.4123,  0.9111]))"
"(-0.2403, -0.3803, 0.2397, -0.1503, 0.4097)","(array([3.6107, 0.5141, 0.25  ]), array([ 0.    ,  0.    , -0.0607,  0.9982]))"
"(-0.24, -0.38, -0.25, -0.15, 0.41)","(array([ 3.4912, -0.3849,  0.25  ]), array([ 0.    ,  0.    , -0.3003,  0.9538]))"
"(-0.24, -0.38, -0.25, -0.46, 0.41)","(array([ 3.2782, -0.6798,  0.25  ]), array([ 0.   ,  0.   , -0.444,  0.896]))"
"(-0.13, -0.38, -0.25, -0.46, 0.41)","(array([ 3.3176, -0.6455,  0.25  ]), array([ 0.    ,  0.    , -0.394 ,  0.9191]))"
"(-0.42, -0.38, -0.25, -0.46, 0.41)","(array([ 3.2064, -0.726 ,  0.25  ]), array([ 0.    ,  0.    , -0.5227,  0.8525]))"
"(-0.42, -0.43, -0.25, -0.46, 0.41)","(array([ 3.1533, -0.833 ,  0.25  ]), array([ 0.    ,  0.    , -0.5438,  0.8392]))"
"(-0.42, -0.43, -0.25, -0.46, 0.27)","(array([ 3.0101, -1.2108,  0.25  ]), array([ 0.    ,  0.    , -0.6012,  0.7991]))"
"(-0.4202, -0.4299, -0.25, -0.46, -0.4999)","(array([ 1.4265, -2.6951,  0.25  ]), array([ 0.    ,  0.    , -0.8575,  0.5145]))"
"(0.11, -0.43, -0.25, -0.46, -0.5)","(array([ 1.6703, -2.748 ,  0.25  ]), array([ 0.    ,  0.    , -0.6925,  0.7214]))"
"(0.11, -0.43, -0.25, -0.32, -0.5)","(array([ 1.8355, -2.7413,  0.25  ]), array([ 0.    ,  0.    , -0.6404,  0.768 ]))"
"(0.11, -0.25, -0.25, -0.32, -0.5)","(array([ 2.2519, -2.5548,  0.25  ]), array([ 0.    ,  0.    , -0.5688,  0.8225]))"
"(0.11, -0.25, -0.25, 0.02, -0.5)","(array([ 2.6106, -2.3767,  0.25  ]), array([ 0.    ,  0.    , -0.4214,  0.9069]))"
"(0.13, -0.25, -0.25, 0.02, -0.5)","(array([ 2.6176, -2.3706,  0.25  ]), array([ 0.    ,  0.    , -0.4123,  0.911 ]))"
"(-0.1, -0.25, -0.25, 0.02, -0.5)","(array([ 2.5286, -2.4336,  0.25  ]), array([ 0.    ,  0.    , -0.5141,  0.8577]))"
